geoid,geoid20,year,denom_renters,med_gross_rent,med_gross_rent_adj
1400000US06037191901,6037191901,2021,1893,1911,2001.0858
1400000US06037191902,6037191902,2021,816,2242,2347.6895
1400000US06037192001,6037192001,2021,810,1891,1980.1431
1400000US06037192002,6037192002,2021,554,2087,2185.3826
1400000US06037192300,6037192300,2021,895,2086,2184.3354
1400000US06037192410,6037192410,2021,1172,1970,2062.8672
1400000US06037192420,6037192420,2021,1195,1757,1839.8262
1400000US06037192510,6037192510,2021,988,1569,1642.9637
1400000US06037192520,6037192520,2021,1445,1412,1478.5626
1400000US06037192610,6037192610,2021,1351,1456,1524.6368
1400000US06037192620,6037192620,2021,1101,1419,1485.8927
1400000US06037192700,6037192700,2021,1065,1469,1538.2496
1400000US06037194101,6037194101,2021,1144,2005,2099.5171
1400000US06037194102,6037194102,2021,262,1858,1945.5874
1400000US06037194200,6037194200,2021,477,2159,2260.7769
1400000US06037194300,6037194300,2021,286,3501,3666.0396
1400000US06037194401,6037194401,2021,1089,2052,2148.7327
1400000US06037194402,6037194402,2021,1335,2612,2735.1316
1400000US06037194500,6037194500,2021,549,2115,2214.7026
1400000US06037195100,6037195100,2021,848,1882,1970.7188
1400000US06037195201,6037195201,2021,1221,1813,1898.4661
1400000US06037195202,6037195202,2021,759,2572,2693.2458
1400000US06037195300,6037195300,2021,1078,1661,1739.3007
1400000US06037195400,6037195400,2021,1189,1703,1783.2806
1400000US06037195500,6037195500,2021,1409,1639,1716.2635
1400000US06037195600,6037195600,2021,832,1196,1252.3802
1400000US06037195710,6037195710,2021,1356,1406,1472.2798
1400000US06037195720,6037195720,2021,666,1608,1683.8022
1400000US06037195802,6037195802,2021,802,1724,1805.2705
1400000US06037195803,6037195803,2021,791,1787,1871.2405
1400000US06037195804,6037195804,2021,922,1462,1530.9197
1400000US06037195901,6037195901,2021,953,1594,1669.1423
1400000US06037195902,6037195902,2021,730,1654,1731.9707
1400000US06037195903,6037195903,2021,735,1482,1551.8625
1400000US06037197200,6037197200,2021,600,1731,1812.6006
1400000US06037197300,6037197300,2021,1298,1760,1842.9677
1400000US06037197410,6037197410,2021,945,1917,2007.3688
1400000US06037197420,6037197420,2021,1081,1844,1930.9275
1400000US06037197500,6037197500,2021,1347,1609,1684.8494
1400000US06037197600,6037197600,2021,675,1891,1980.1431
1400000US06037197700,6037197700,2021,1761,1769,1852.3918
1400000US06037199001,6037199001,2021,625,1138,1191.6461
1400000US06037199002,6037199002,2021,796,1460,1528.8254
1400000US06037199110,6037199110,2021,324,1481,1550.8154
1400000US06037199120,6037199120,2021,907,1128,1181.1747
1400000US06037199201,6037199201,2021,814,1372,1436.677
1400000US06037199202,6037199202,2021,428,1403,1469.1384
1400000US06037199300,6037199300,2021,562,1280,1340.3401
1400000US06037199400,6037199400,2021,1112,1442,1509.9769
1400000US06037199700,6037199700,2021,955,1326,1388.5085
1400000US06037199801,6037199801,2021,534,1276,1336.1515
1400000US06037199802,6037199802,2021,396,1217,1274.3702
1400000US06037199900,6037199900,2021,695,1046,1095.3092
1400000US06037201110,6037201110,2021,239,1589,1663.9066
1400000US06037201120,6037201120,2021,769,1436,1503.6941
1400000US06037201200,6037201200,2021,337,1244,1302.6431
1400000US06037201301,6037201301,2021,531,1178,1233.5317
1400000US06037201302,6037201302,2021,556,2208,2312.0867
1400000US06037201401,6037201401,2021,662,1343,1406.3099
1400000US06037201402,6037201402,2021,443,1224,1281.7002
1400000US06037201501,6037201501,2021,862,1484,1553.9568
1400000US06037201503,6037201503,2021,679,1206,1262.8517
1400000US06037201504,6037201504,2021,260,1354,1417.8285
1400000US06037201601,6037201601,2021,297,1280,1340.3401
1400000US06037201602,6037201602,2021,343,1426,1493.2227
1400000US06037201700,6037201700,2021,623,1426,1493.2227
1400000US06037203100,6037203100,2021,1123,1138,1191.6461
1400000US06037203200,6037203200,2021,902,1536,1608.4081
1400000US06037203300,6037203300,2021,317,1243,1301.5959
1400000US06037203500,6037203500,2021,661,1167,1222.0132
1400000US06037203601,6037203601,2021,696,1304,1365.4714
1400000US06037203602,6037203602,2021,416,1421,1487.9869
1400000US06037203710,6037203710,2021,616,1288,1348.7172
1400000US06037203720,6037203720,2021,737,1220,1277.5116
1400000US06037203800,6037203800,2021,817,1182,1237.7203
1400000US06037203900,6037203900,2021,443,1199,1255.5217
1400000US06037204110,6037204110,2021,467,1031,1079.6021
1400000US06037204120,6037204120,2021,511,1408,1474.3741
1400000US06037204200,6037204200,2021,771,1093,1144.5248
1400000US06037204300,6037204300,2021,914,1126,1179.0804
1400000US06037204410,6037204410,2021,595,1218,1275.4174
1400000US06037204420,6037204420,2021,796,1083,1134.0533
1400000US06037204600,6037204600,2021,833,1245,1303.6902
1400000US06037204700,6037204700,2021,595,1227,1284.8417
1400000US06037204810,6037204810,2021,890,1306,1367.5658
1400000US06037204820,6037204820,2021,300,1519,1590.6067
1400000US06037204910,6037204910,2021,795,1103,1154.9962
1400000US06037204920,6037204920,2021,439,1111,1163.3733
1400000US06037205110,6037205110,2021,851,1450,1518.354
1400000US06037205120,6037205120,2021,786,1134,1187.4575
1400000US06037206010,6037206010,2021,1374,1282,1342.4343
1400000US06037206020,6037206020,2021,262,2575,2696.3872
1400000US06037206050,6037206050,2021,789,1035,1083.7906
1400000US06037206051,6037206051,2021,446,2377,2489.0535
1400000US06037206052,6037206052,2021,1686,2756,2885.9197
1400000US06037206053,6037206053,2021,1007,1125,1178.0333
1400000US06037206054,6037206054,2021,544,1387,1452.3842
1400000US06037206201,6037206201,2021,1132,2343,2453.4507
1400000US06037206202,6037206202,2021,986,513,537.18317
1400000US06037206301,6037206301,2021,1032,298,312.04794
1400000US06037206302,6037206302,2021,631,263,275.39801
1400000US06037206303,6037206303,2021,629,354,370.68781
1400000US06037207101,6037207101,2021,1639,2032,2127.7898
1400000US06037207102,6037207102,2021,1365,1319,1381.1786
1400000US06037207103,6037207103,2021,883,1086,1137.1948
1400000US06037207303,6037207303,2021,1690,1432,1499.5055
1400000US06037207304,6037207304,2021,1642,1040,1089.0264
1400000US06037207305,6037207305,2021,520,2064,2161.2983
1400000US06037207306,6037207306,2021,1273,1172,1227.2489
1400000US06037207307,6037207307,2021,1161,292,305.76508
1400000US06037207308,6037207308,2021,802,2509,2627.2761
1400000US06037207400,6037207400,2021,734,2943,3081.7351
1400000US06037207501,6037207501,2021,1073,2278,2385.3865
1400000US06037207502,6037207502,2021,2385,533,558.12598
1400000US06037207711,6037207711,2021,1101,2922,3059.7451
1400000US06037207712,6037207712,2021,2441,2618,2741.4143
1400000US06037207901,6037207901,2021,1703,2690,2816.8086
1400000US06037207902,6037207902,2021,3585,2753,2882.7783
1400000US06037208001,6037208001,2021,1117,2294,2402.1409
1400000US06037208002,6037208002,2021,1115,1166,1220.9661
1400000US06037208301,6037208301,2021,540,1347,1410.4985
1400000US06037208302,6037208302,2021,1533,1064,1114.1577
1400000US06037208401,6037208401,2021,1406,1333,1395.8385
1400000US06037208402,6037208402,2021,713,1397,1462.8556
1400000US06037208501,6037208501,2021,747,1587,1661.8123
1400000US06037208502,6037208502,2021,1464,1126,1179.0804
1400000US06037208610,6037208610,2021,1385,1493,1563.3811
1400000US06037208620,6037208620,2021,1329,1510,1581.1825
1400000US06037208710,6037208710,2021,1829,1594,1669.1423
1400000US06037208720,6037208720,2021,1470,1050,1099.4977
1400000US06037208801,6037208801,2021,1351,1257,1316.2559
1400000US06037208802,6037208802,2021,1486,1321,1383.2728
1400000US06037208902,6037208902,2021,688,1261,1320.4445
1400000US06037208903,6037208903,2021,1078,1116,1168.609
1400000US06037208904,6037208904,2021,1355,876,917.29523
1400000US06037209103,6037209103,2021,1112,1057,1106.8278
1400000US06037209104,6037209104,2021,967,941,985.35938
1400000US06037209105,6037209105,2021,1029,1027,1075.4135
1400000US06037209106,6037209106,2021,1081,1296,1357.0944
1400000US06037209201,6037209201,2021,1685,2448,2563.4004
1400000US06037209202,6037209202,2021,562,1030,1078.5549
1400000US06037209300,6037209300,2021,2106,1102,1153.9491
1400000US06037209401,6037209401,2021,1527,967,1012.5851
1400000US06037209402,6037209402,2021,1157,1082,1133.0062
1400000US06037209403,6037209403,2021,1474,835,874.36249
1400000US06037209510,6037209510,2021,958,1351,1414.6871
1400000US06037209520,6037209520,2021,926,1083,1134.0533
1400000US06037209810,6037209810,2021,718,1002,1049.235
1400000US06037209820,6037209820,2021,679,1014,1061.8007
1400000US06037210010,6037210010,2021,1128,984,1030.3865
1400000US06037211000,6037211000,2021,795,2782,2913.1455
1400000US06037211121,6037211121,2021,850,1683,1762.3378
1400000US06037211122,6037211122,2021,1049,1701,1781.1863
1400000US06037211123,6037211123,2021,866,2432,2546.6462
1400000US06037211124,6037211124,2021,1913,1606,1681.708
1400000US06037211201,6037211201,2021,975,1539,1611.5496
1400000US06037211202,6037211202,2021,871,1182,1237.7203
1400000US06037211310,6037211310,2021,1260,1367,1431.4413
1400000US06037211320,6037211320,2021,1237,1326,1388.5085
1400000US06037211410,6037211410,2021,957,1452,1520.4482
1400000US06037211420,6037211420,2021,1108,1485,1555.0039
1400000US06037211500,6037211500,2021,1212,1489,1559.1925
1400000US06037211701,6037211701,2021,651,1787,1871.2405
1400000US06037211703,6037211703,2021,1860,1470,1539.2969
1400000US06037211704,6037211704,2021,1420,1492,1562.3339
1400000US06037211802,6037211802,2021,1935,1439,1506.8354
1400000US06037211803,6037211803,2021,1386,1668,1746.6307
1400000US06037211804,6037211804,2021,1305,1523,1594.7953
1400000US06037211910,6037211910,2021,1814,1460,1528.8254
1400000US06037211921,6037211921,2021,949,1363,1427.2528
1400000US06037211922,6037211922,2021,1337,1402,1468.0913
1400000US06037212101,6037212101,2021,1292,1778,1861.8162
1400000US06037212102,6037212102,2021,1173,1355,1418.8756
1400000US06037212202,6037212202,2021,1207,1492,1562.3339
1400000US06037212203,6037212203,2021,1500,1098,1149.7605
1400000US06037212204,6037212204,2021,1253,1155,1209.4475
1400000US06037212303,6037212303,2021,1599,1493,1563.3811
1400000US06037212304,6037212304,2021,721,1219,1276.4645
1400000US06037212305,6037212305,2021,927,1301,1362.3301
1400000US06037212306,6037212306,2021,1074,1552,1625.1624
1400000US06037212410,6037212410,2021,1455,1758,1840.8733
1400000US06037212420,6037212420,2021,1139,1451,1519.4011
1400000US06037212501,6037212501,2021,876,1433,1500.5526
1400000US06037212502,6037212502,2021,1242,1732,1813.6477
1400000US06037212610,6037212610,2021,1448,1497,1567.5696
1400000US06037212620,6037212620,2021,1667,1409,1475.4213
1400000US06037212701,6037212701,2021,468,1723,1804.2234
1400000US06037212702,6037212702,2021,795,1910,2000.0387
1400000US06037212800,6037212800,2021,764,1550,1623.0681
1400000US06037212900,6037212900,2021,1280,1307,1368.6129
1400000US06037213100,6037213100,2021,754,1397,1462.8556
1400000US06037213201,6037213201,2021,1490,1407,1473.3269
1400000US06037213202,6037213202,2021,1034,1333,1395.8385
1400000US06037213310,6037213310,2021,752,1303,1364.4243
1400000US06037213320,6037213320,2021,895,1038,1086.932
1400000US06037213401,6037213401,2021,1584,1331,1393.7443
1400000US06037213402,6037213402,2021,1593,1321,1383.2728
1400000US06037214000,6037214000,2021,557,1978,2071.2444
1400000US06037214100,6037214100,2021,988,2589,2711.0474
1400000US06037214400,6037214400,2021,1721,2284,2391.6694
1400000US06037214501,6037214501,2021,1489,3062,3206.3447
1400000US06037214503,6037214503,2021,1401,2642,2766.5457
1400000US06037214504,6037214504,2021,1521,2522,2640.8889
1400000US06037214505,6037214505,2021,897,2774,2904.7683
1400000US06037214600,6037214600,2021,983,2278,2385.3865
1400000US06037214700,6037214700,2021,628,2115,2214.7026
1400000US06037214800,6037214800,2021,1068,2138,2238.7869
1400000US06037214902,6037214902,2021,1107,2383,2495.3362
1400000US06037214903,6037214903,2021,868,1980,2073.3386
1400000US06037214904,6037214904,2021,605,2137,2237.7397
1400000US06037215101,6037215101,2021,1664,2026,2121.5071
1400000US06037215102,6037215102,2021,1930,1953,2045.0658
1400000US06037216100,6037216100,2021,367,2389,2501.6191
1400000US06037216201,6037216201,2021,1061,2490,2607.3804
1400000US06037216202,6037216202,2021,991,1967,2059.7258
1400000US06037216301,6037216301,2021,156,3019,3161.3179
1400000US06037216302,6037216302,2021,1353,1870,1958.1531
1400000US06037216401,6037216401,2021,1548,2134,2234.5981
1400000US06037216402,6037216402,2021,1022,2153,2254.4939
1400000US06037216700,6037216700,2021,960,1818,1903.7018
1400000US06037216800,6037216800,2021,863,2088,2186.4297
1400000US06037216901,6037216901,2021,561,1905,1994.803
1400000US06037216902,6037216902,2021,936,1828,1914.1732
1400000US06037217001,6037217001,2021,545,2096,2194.8069
1400000US06037217002,6037217002,2021,1483,2115,2214.7026
1400000US06037217101,6037217101,2021,771,1651,1728.8293
1400000US06037217102,6037217102,2021,845,1895,1984.3317
1400000US06037217200,6037217200,2021,1161,1733,1814.6948
1400000US06037218110,6037218110,2021,1047,1346,1409.4514
1400000US06037218120,6037218120,2021,990,1120,1172.7976
1400000US06037218210,6037218210,2021,968,1419,1485.8927
1400000US06037218220,6037218220,2021,917,1726,1807.3649
1400000US06037218300,6037218300,2021,1696,1621,1697.415
1400000US06037218400,6037218400,2021,942,1565,1638.7751
1400000US06037218500,6037218500,2021,718,1271,1330.9158
1400000US06037218600,6037218600,2021,787,1376,1440.8656
1400000US06037218701,6037218701,2021,512,1526,1597.9366
1400000US06037218702,6037218702,2021,644,1535,1607.361
1400000US06037218800,6037218800,2021,787,1429,1496.364
1400000US06037218900,6037218900,2021,1924,1412,1478.5626
1400000US06037219010,6037219010,2021,523,1272,1331.963
1400000US06037219020,6037219020,2021,624,1395,1460.7612
1400000US06037219300,6037219300,2021,1169,1311,1372.8015
1400000US06037219500,6037219500,2021,222,1665,1743.4893
1400000US06037219700,6037219700,2021,595,1335,1397.9329
1400000US06037219800,6037219800,2021,615,1439,1506.8354
1400000US06037219901,6037219901,2021,1197,1225,1282.7473
1400000US06037219902,6037219902,2021,544,1557,1630.3981
1400000US06037220000,6037220000,2021,1507,1482,1551.8625
1400000US06037220100,6037220100,2021,535,1275,1335.1044
1400000US06037221110,6037221110,2021,912,1026,1074.3663
1400000US06037221120,6037221120,2021,727,1227,1284.8417
1400000US06037221210,6037221210,2021,602,1295,1356.0472
1400000US06037221220,6037221220,2021,731,1169,1224.1074
1400000US06037221302,6037221302,2021,1024,1205,1261.8046
1400000US06037221303,6037221303,2021,627,1174,1229.3431
1400000US06037221304,6037221304,2021,1075,1362,1426.2057
1400000US06037221401,6037221401,2021,944,1303,1364.4243
1400000US06037221402,6037221402,2021,650,1282,1342.4343
1400000US06037221500,6037221500,2021,850,1052,1101.592
1400000US06037221601,6037221601,2021,796,1171,1226.2018
1400000US06037221602,6037221602,2021,805,1200,1256.5688
1400000US06037221710,6037221710,2021,795,1264,1323.5858
1400000US06037221810,6037221810,2021,840,1345,1408.4043
1400000US06037221820,6037221820,2021,833,1706,1786.422
1400000US06037221900,6037221900,2021,796,1176,1231.4375
1400000US06037222001,6037222001,2021,440,1321,1383.2728
1400000US06037222002,6037222002,2021,791,1310,1371.7543
1400000US06037222100,6037222100,2021,795,1466,1535.1083
1400000US06037222200,6037222200,2021,965,1334,1396.8857
1400000US06037222500,6037222500,2021,769,1533,1605.2667
1400000US06037222600,6037222600,2021,1370,1320,1382.2257
1400000US06037222700,6037222700,2021,103,1556,1629.351
1400000US06037224010,6037224010,2021,1606,1159,1213.6361
1400000US06037224020,6037224020,2021,870,1001,1048.1879
1400000US06037224200,6037224200,2021,700,1149,1203.1647
1400000US06037224310,6037224310,2021,524,1127,1180.1276
1400000US06037224320,6037224320,2021,1082,917,960.22803
1400000US06037224410,6037224410,2021,868,1183,1238.7675
1400000US06037224420,6037224420,2021,824,889,930.90808
1400000US06037224600,6037224600,2021,669,1126,1179.0804
1400000US06037224701,6037224701,2021,260,2165,2267.0596
1400000US06037224702,6037224702,2021,691,1532,1604.2196
1400000US06037226001,6037226001,2021,513,1120,1172.7976
1400000US06037226002,6037226002,2021,1068,1468,1537.2025
1400000US06037226410,6037226410,2021,757,1272,1331.963
1400000US06037226420,6037226420,2021,1098,1181,1236.6732
1400000US06037226701,6037226701,2021,367,1306,1367.5658
1400000US06037226702,6037226702,2021,547,1170,1225.1547
1400000US06037227010,6037227010,2021,913,1251,1309.973
1400000US06037227020,6037227020,2021,568,1518,1589.5596
1400000US06037228100,6037228100,2021,669,1445,1513.1183
1400000US06037228210,6037228210,2021,742,1262,1321.4916
1400000US06037228220,6037228220,2021,662,1249,1307.8788
1400000US06037228310,6037228310,2021,803,1185,1240.8617
1400000US06037228320,6037228320,2021,580,1422,1489.0341
1400000US06037228410,6037228410,2021,593,1436,1503.6941
1400000US06037228420,6037228420,2021,503,1296,1357.0944
1400000US06037228500,6037228500,2021,812,1339,1402.1213
